node_name,cpu-mem
addmm_10,3268608
view_64,0
view_65,0
t_23,0
addmm_11,3268608
view_66,0
view_67,0
transpose_13,0
view_68,0
transpose_14,0
view_69,0
transpose_15,0
split_with_sizes_6,0
select_37,0
select_38,0
select_39,0
select_40,0
select_41,0
select_42,0
unsqueeze_24,0
split_with_sizes_7,0
select_43,0
select_44,0
select_45,0
select_46,0
select_47,0
select_48,0
unsqueeze_25,0
mul_32,22880256
slice_79,0
slice_80,0
neg_6,5720064
mul_33,22880256
add_22,11440128
mul_34,3268608
slice_81,0
slice_82,0
neg_7,817152
mul_35,3268608
add_23,1634304
slice_83,0
slice_84,0
unsqueeze_26,0
slice_85,0
slice_86,0
expand_14,0
clone_8,0
_unsafe_view_6,0
slice_87,0
slice_88,0
unsqueeze_27,0
slice_89,0
slice_90,0
expand_15,0
clone_9,0
_unsafe_view_7,0
slice_94,0
slice_95,0
slice_96,0
_scaled_dot_product_flash_attention_for_cpu_3,-28965888
transpose_16,0
view_70,0
t_24,0
view_71,0
mm_12,11440128
view_72,0
add_24,22880256
_to_copy_17,0
pow_8,46577664
mean_7,9300
add_25,-22776
rsqrt_7,12996
mul_36,46577664
_to_copy_18,0
mul_37,23288832
t_25,0
view_73,0
mm_13,120938496
view_74,0
silu_3,60469248
t_26,0
view_75,0
mm_14,120938496
view_76,0
mul_38,60469248
t_27,0
view_77,0
mm_15,11440128
view_78,0
add_26,22880256
_to_copy_19,0
pow_9,46577664
mean_8,9300
add_27,-22776
rsqrt_8,12996
mul_39,46577664
_to_copy_20,0
mul_40,23288832
view_79,0
t_28,0
addmm_12,11440128
view_80,0
view_81,0
t_29,0
addmm_13,3268608
view_82,0
view_83,0
t_30,0
addmm_14,3268608
view_84,0
view_85,0
transpose_17,0
view_86,0
transpose_18,0
view_87,0
transpose_19,0
split_with_sizes_8,0
select_49,0
select_50,0
select_51,0
select_52,0
select_53,0
select_54,0
unsqueeze_28,0
split_with_sizes_9,0
select_55,0
select_56,0
select_57,0
select_58,0
select_59,0
select_60,0
unsqueeze_29,0
mul_41,22880256
slice_97,0
slice_98,0
neg_8,5720064
mul_42,22880256
add_28,11440128
mul_43,3268608
slice_99,0
slice_100,0
neg_9,817152
mul_44,3268608
add_29,1634304
slice_101,0
slice_102,0
unsqueeze_30,0
slice_103,0
slice_104,0
expand_16,0
clone_10,0
_unsafe_view_8,0
slice_105,0
slice_106,0
unsqueeze_31,0
slice_107,0
slice_108,0
expand_17,0
clone_11,0
_unsafe_view_9,0
slice_112,0
slice_113,0
slice_114,0
_scaled_dot_product_flash_attention_for_cpu_4,-28965888
transpose_20,0
view_88,0
t_31,0
view_89,0
mm_16,11440128
view_90,0
add_30,22880256
_to_copy_21,0
pow_10,46577664
mean_9,9300
add_31,-22776
rsqrt_9,12996
mul_45,46577664
_to_copy_22,0
mul_46,23288832
t_32,0
view_91,0
mm_17,120938496
view_92,0
silu_4,60469248
t_33,0
view_93,0
mm_18,120938496
view_94,0
mul_47,60469248
t_34,0
view_95,0
mm_19,11440128
view_96,0
add_32,22880256
_to_copy_23,0
pow_11,46577664
mean_10,9300
add_33,-22776
rsqrt_10,12996
mul_48,46577664
_to_copy_24,0
mul_49,23288832
view_97,0
t_35,0
addmm_15,11440128
view_98,0
view_99,0
t_36,0
addmm_16,3268608
view_100,0
view_101,0
t_37,0
addmm_17,3268608
view_102,0
view_103,0
transpose_21,0
view_104,0
transpose_22,0
view_105,0
transpose_23,0
split_with_sizes_10,0
select_61,0
select_62,0
select_63,0
select_64,0
select_65,0
select_66,0
unsqueeze_32,0
split_with_sizes_11,0
select_67,0
select_68,0
select_69,0
select_70,0
select_71,0
select_72,0
unsqueeze_33,0
mul_50,22880256
slice_115,0
slice_116,0
neg_10,5720064
mul_51,22880256
add_34,11440128
mul_52,3268608
slice_117,0
slice_118,0
neg_11,817152
mul_53,3268608
add_35,1634304
slice_119,0
slice_120,0
unsqueeze_34,0
slice_121,0
slice_122,0
expand_18,0
clone_12,0
_unsafe_view_10,0
slice_123,0
slice_124,0
unsqueeze_35,0
slice_125,0
slice_126,0
expand_19,0
clone_13,0
_unsafe_view_11,0
slice_130,0
slice_131,0
slice_132,0
_scaled_dot_product_flash_attention_for_cpu_5,-28965888
transpose_24,0
view_106,0
t_38,0
view_107,0
mm_20,11440128
view_108,0
add_36,22880256
_to_copy_25,0
pow_12,46577664
mean_11,9300
add_37,-22776
rsqrt_11,12996
mul_54,46577664
_to_copy_26,0
mul_55,23288832
t_39,0
view_109,0
mm_21,120938496
view_110,0
silu_5,60469248
t_40,0
view_111,0
mm_22,120938496
view_112,0
mul_56,60469248
t_41,0
view_113,0
mm_23,11440128
view_114,0
add_38,22880256
_to_copy_27,0
pow_13,46577664
mean_12,9300
add_39,-22776
rsqrt_12,12996
mul_57,46577664
_to_copy_28,0
mul_58,23288832
view_115,0
t_42,0
addmm_18,11440128
view_116,0
view_117,0
t_43,0
addmm_19,3268608
view_118,0
view_119,0
t_44,0
addmm_20,3268608
view_120,0
view_121,0
transpose_25,0
view_122,0
transpose_26,0
view_123,0
transpose_27,0
split_with_sizes_12,0
select_73,0
select_74,0
select_75,0
select_76,0
select_77,0
select_78,0
unsqueeze_36,0
split_with_sizes_13,0
select_79,0
select_80,0
select_81,0
select_82,0
select_83,0
select_84,0
unsqueeze_37,0
mul_59,22880256
slice_133,0
slice_134,0
neg_12,5720064
mul_60,22880256
add_40,11440128
mul_61,3268608
slice_135,0
slice_136,0
neg_13,817152
mul_62,3268608
add_41,1634304
slice_137,0
slice_138,0
unsqueeze_38,0
slice_139,0
slice_140,0
expand_20,0
clone_14,0
_unsafe_view_12,0
slice_141,0
slice_142,0
unsqueeze_39,0
slice_143,0
slice_144,0
expand_21,0
clone_15,0
_unsafe_view_13,0
slice_148,0
slice_149,0
slice_150,0
_scaled_dot_product_flash_attention_for_cpu_6,-28965888
transpose_28,0
view_124,0
t_45,0
view_125,0
mm_24,11440128
view_126,0
add_42,22880256
_to_copy_29,0
pow_14,46577664
mean_13,9300
add_43,-22776
rsqrt_13,12996
mul_63,46577664
_to_copy_30,0
mul_64,23288832
t_46,0
view_127,0
mm_25,120938496
view_128,0
silu_6,60469248
t_47,0
view_129,0
mm_26,120938496
view_130,0
mul_65,60469248
t_48,0
view_131,0
mm_27,11440128
view_132,0
add_44,22880256
_to_copy_31,0
pow_15,46577664
mean_14,9300
add_45,-22776
rsqrt_14,12996
mul_66,46577664
_to_copy_32,0
mul_67,23288832
view_133,0
t_49,0
addmm_21,11440128
view_134,0
view_135,0
t_50,0
addmm_22,3268608
view_136,0
view_137,0
t_51,0
addmm_23,3268608
view_138,0
view_139,0
transpose_29,0
view_140,0
transpose_30,0
view_141,0
transpose_31,0
split_with_sizes_14,0
select_85,0
select_86,0
select_87,0
select_88,0
select_89,0
select_90,0
unsqueeze_40,0
split_with_sizes_15,0
select_91,0
select_92,0
select_93,0
select_94,0
select_95,0
select_96,0
unsqueeze_41,0
mul_68,22880256
slice_151,0
slice_152,0
neg_14,5720064
mul_69,22880256
add_46,11440128
mul_70,3268608
slice_153,0
slice_154,0
neg_15,817152
mul_71,3268608
add_47,1634304
slice_155,0
slice_156,0
unsqueeze_42,0
slice_157,0
slice_158,0
expand_22,0
clone_16,0
_unsafe_view_14,0
slice_159,0
slice_160,0
unsqueeze_43,0
slice_161,0
slice_162,0
expand_23,0
clone_17,0
_unsafe_view_15,0
slice_166,0
slice_167,0
slice_168,0
_scaled_dot_product_flash_attention_for_cpu_7,-28965888
transpose_32,0
view_142,0
t_52,0
view_143,0
mm_28,11440128
view_144,0
add_48,22880256
_to_copy_33,0
pow_16,46577664
mean_15,9300
add_49,-22776
rsqrt_15,12996
mul_72,46577664
_to_copy_34,0
mul_73,23288832
t_53,0
view_145,0
mm_29,120938496
view_146,0
silu_7,60469248
t_54,0
view_147,0
mm_30,120938496
view_148,0
mul_74,60469248
t_55,0
view_149,0
mm_31,11440128
view_150,0
add_50,22880256
_to_copy_35,0
pow_17,46577664
mean_16,9300
add_51,-22776
rsqrt_16,12996
mul_75,46577664
_to_copy_36,0
mul_76,23288832
view_151,0
t_56,0
addmm_24,11440128
view_152,0
view_153,0
t_57,0
addmm_25,3268608
view_154,0
view_155,0
t_58,0
addmm_26,3268608
view_156,0
view_157,0
transpose_33,0
view_158,0
transpose_34,0
view_159,0
transpose_35,0
split_with_sizes_16,0
select_97,0
select_98,0
select_99,0
select_100,0
select_101,0
select_102,0
unsqueeze_44,0
split_with_sizes_17,0
select_103,0
select_104,0
select_105,0
select_106,0
select_107,0
select_108,0
unsqueeze_45,0
mul_77,22880256
slice_169,0
slice_170,0
neg_16,5720064
mul_78,22880256
add_52,11440128
mul_79,3268608
slice_171,0
slice_172,0
neg_17,817152
mul_80,3268608
add_53,1634304
slice_173,0
slice_174,0
unsqueeze_46,0
slice_175,0
slice_176,0
expand_24,0
clone_18,0
_unsafe_view_16,0
slice_177,0
slice_178,0
unsqueeze_47,0
slice_179,0
slice_180,0
expand_25,0
clone_19,0
_unsafe_view_17,0
slice_184,0
slice_185,0
slice_186,0
_scaled_dot_product_flash_attention_for_cpu_8,-28965888
transpose_36,0
view_160,0
t_59,0
view_161,0
mm_32,11440128
view_162,0
add_54,22880256
_to_copy_37,0
pow_18,46577664
mean_17,9300
add_55,-22776
rsqrt_17,12996
mul_81,46577664
_to_copy_38,0
mul_82,23288832
t_60,0
view_163,0
mm_33,120938496
view_164,0
silu_8,60469248
t_61,0
view_165,0
mm_34,120938496
view_166,0
mul_83,60469248
t_62,0
view_167,0
mm_35,11440128
view_168,0
add_56,22880256
_to_copy_39,0
pow_19,46577664
mean_18,9300
add_57,-22776
rsqrt_18,12996
mul_84,46577664
_to_copy_40,0
mul_85,23288832
view_169,0
t_63,0
addmm_27,11440128
view_170,0
view_171,0
t_64,0
addmm_28,3268608
view_172,0
view_173,0
t_65,0
addmm_29,3268608
view_174,0
view_175,0
transpose_37,0
view_176,0
transpose_38,0
view_177,0
transpose_39,0
split_with_sizes_18,0
select_109,0
select_110,0
select_111,0
select_112,0
select_113,0
select_114,0
unsqueeze_48,0
split_with_sizes_19,0
select_115,0
select_116,0
select_117,0
select_118,0
select_119,0
select_120,0
unsqueeze_49,0
mul_86,22880256
slice_187,0
slice_188,0
neg_18,5720064
mul_87,22880256
add_58,11440128
mul_88,3268608
slice_189,0
slice_190,0
neg_19,817152
mul_89,3268608
add_59,1634304
slice_191,0
slice_192,0
unsqueeze_50,0
slice_193,0
slice_194,0
expand_26,0
clone_20,0
_unsafe_view_18,0
slice_195,0
slice_196,0
unsqueeze_51,0
slice_197,0
slice_198,0
expand_27,0
clone_21,0
_unsafe_view_19,0
slice_202,0
slice_203,0
slice_204,0
_scaled_dot_product_flash_attention_for_cpu_9,-28965888
transpose_40,0
view_178,0
t_66,0
view_179,0
mm_36,11440128
view_180,0
add_60,22880256
_to_copy_41,0
pow_20,46577664
mean_19,9300
add_61,-22776
rsqrt_19,12996
mul_90,46577664
_to_copy_42,0
mul_91,23288832
t_67,0
view_181,0
mm_37,120938496
view_182,0
silu_9,60469248
t_68,0
view_183,0
mm_38,120938496
view_184,0
mul_92,60469248
t_69,0
view_185,0
mm_39,11440128
view_186,0
add_62,22880256
_to_copy_43,0
pow_21,46577664
mean_20,9300
add_63,-22776
rsqrt_20,12996
mul_93,46577664
_to_copy_44,0
mul_94,23288832
view_187,0
t_70,0
addmm_30,11440128
view_188,0
view_189,0
t_71,0
addmm_31,3268608
view_190,0
view_191,0
t_72,0
addmm_32,3268608
view_192,0
view_193,0
transpose_41,0
view_194,0
transpose_42,0
view_195,0
transpose_43,0
split_with_sizes_20,0
select_121,0
select_122,0
select_123,0
select_124,0
select_125,0
select_126,0
unsqueeze_52,0
split_with_sizes_21,0
select_127,0
select_128,0
select_129,0
select_130,0
select_131,0
select_132,0
unsqueeze_53,0
mul_95,22880256
slice_205,0
slice_206,0
neg_20,5720064
mul_96,22880256
add_64,11440128
mul_97,3268608
slice_207,0
slice_208,0
neg_21,817152
mul_98,3268608
add_65,1634304
slice_209,0
slice_210,0
unsqueeze_54,0
slice_211,0
slice_212,0
expand_28,0
clone_22,0
_unsafe_view_20,0
slice_213,0
slice_214,0
unsqueeze_55,0
slice_215,0
slice_216,0
expand_29,0
clone_23,0
_unsafe_view_21,0
slice_220,0
slice_221,0
slice_222,0
_scaled_dot_product_flash_attention_for_cpu_10,-28965888
transpose_44,0
view_196,0
t_73,0
view_197,0
mm_40,11440128
view_198,0
add_66,22880256
_to_copy_45,0
pow_22,46577664
mean_21,9300
add_67,-22776
rsqrt_21,12996
mul_99,46577664
_to_copy_46,0
mul_100,23288832
t_74,0
view_199,0
mm_41,120938496
view_200,0
silu_10,60469248
t_75,0
view_201,0
mm_42,120938496
view_202,0
mul_101,60469248
t_76,0
view_203,0
mm_43,11440128
view_204,0
add_68,22880256
_to_copy_47,0
pow_23,46577664
mean_22,9300
add_69,-22776
rsqrt_22,12996
mul_102,46577664
_to_copy_48,0
mul_103,23288832
view_205,0
t_77,0
addmm_33,11440128
view_206,0
view_207,0
t_78,0
addmm_34,3268608
view_208,0
view_209,0
t_79,0
addmm_35,3268608
view_210,0
view_211,0
transpose_45,0
view_212,0
transpose_46,0
view_213,0
transpose_47,0
split_with_sizes_22,0
select_133,0
select_134,0
select_135,0
select_136,0
select_137,0
select_138,0
unsqueeze_56,0
split_with_sizes_23,0
select_139,0
select_140,0
select_141,0
select_142,0
select_143,0
select_144,0
unsqueeze_57,0
mul_104,22880256
slice_223,0
slice_224,0
neg_22,5720064
mul_105,22880256
add_70,11440128
mul_106,3268608
slice_225,0
slice_226,0
neg_23,817152
mul_107,3268608
add_71,1634304
slice_227,0
slice_228,0
unsqueeze_58,0
slice_229,0
slice_230,0
expand_30,0
clone_24,0
_unsafe_view_22,0
slice_231,0
slice_232,0
unsqueeze_59,0
slice_233,0
slice_234,0
expand_31,0
clone_25,0
_unsafe_view_23,0
slice_238,0
slice_239,0
slice_240,0
_scaled_dot_product_flash_attention_for_cpu_11,-28965888
transpose_48,0
view_214,0
t_80,0
view_215,0
mm_44,11440128
view_216,0
add_72,22880256
_to_copy_49,0
pow_24,46577664
mean_23,9300
add_73,-22776
rsqrt_23,12996
mul_108,46577664
_to_copy_50,0
mul_109,23288832
t_81,0
view_217,0
mm_45,120938496
view_218,0
silu_11,60469248
t_82,0
view_219,0
mm_46,120938496
view_220,0
mul_110,60469248
t_83,0
view_221,0
mm_47,11440128
view_222,0
add_74,22880256
_to_copy_51,0
pow_25,46577664
mean_24,9300
add_75,-22776
rsqrt_24,12996
mul_111,46577664
_to_copy_52,0
mul_112,23288832
view_223,0
t_84,0
addmm_36,11440128
view_224,0
view_225,0
t_85,0
addmm_37,3268608
view_226,0
view_227,0
t_86,0
addmm_38,3268608
view_228,0
view_229,0
transpose_49,0
view_230,0
transpose_50,0
view_231,0
transpose_51,0
split_with_sizes_24,0
select_145,0
select_146,0
select_147,0
select_148,0
select_149,0
select_150,0
unsqueeze_60,0
split_with_sizes_25,0
select_151,0
select_152,0
select_153,0
select_154,0
select_155,0
select_156,0
unsqueeze_61,0
mul_113,22880256
slice_241,0
slice_242,0
neg_24,5720064
mul_114,22880256
add_76,11440128
mul_115,3268608
slice_243,0
slice_244,0
neg_25,817152
mul_116,3268608
add_77,1634304
slice_245,0
slice_246,0
unsqueeze_62,0
slice_247,0
slice_248,0
expand_32,0
clone_26,0
_unsafe_view_24,0
slice_249,0
slice_250,0
unsqueeze_63,0
slice_251,0
slice_252,0
expand_33,0
clone_27,0
_unsafe_view_25,0
slice_256,0
slice_257,0
slice_258,0
_scaled_dot_product_flash_attention_for_cpu_12,-28965888
transpose_52,0
view_232,0
t_87,0
view_233,0
mm_48,11440128
view_234,0
add_78,22880256
_to_copy_53,0
pow_26,46577664
mean_25,9300
add_79,-22776
rsqrt_25,12996
mul_117,46577664
_to_copy_54,0
mul_118,23288832
t_88,0
view_235,0
mm_49,120938496
view_236,0
silu_12,60469248
t_89,0
view_237,0
mm_50,120938496
view_238,0
mul_119,60469248
t_90,0
view_239,0
mm_51,11440128
view_240,0
add_80,22880256
_to_copy_55,0
pow_27,46577664
mean_26,9300
add_81,-22776
rsqrt_26,12996
mul_120,46577664
_to_copy_56,0
mul_121,23288832
view_241,0
t_91,0
addmm_39,11440128
view_242,0
view_243,0
t_92,0
addmm_40,3268608
view_244,0
view_245,0
t_93,0
addmm_41,3268608
view_246,0
view_247,0
transpose_53,0
view_248,0
transpose_54,0
view_249,0
transpose_55,0
split_with_sizes_26,0
select_157,0
select_158,0
select_159,0
select_160,0
select_161,0
select_162,0
unsqueeze_64,0
split_with_sizes_27,0
select_163,0
select_164,0
select_165,0
select_166,0
select_167,0
select_168,0
unsqueeze_65,0
mul_122,22880256
slice_259,0
slice_260,0
neg_26,5720064
mul_123,22880256
add_82,11440128
mul_124,3268608
slice_261,0
slice_262,0
neg_27,817152
mul_125,3268608
add_83,1634304
slice_263,0
slice_264,0
unsqueeze_66,0
slice_265,0
slice_266,0
expand_34,0
clone_28,0
_unsafe_view_26,0
slice_267,0
slice_268,0
unsqueeze_67,0
slice_269,0
slice_270,0
expand_35,0
clone_29,0
_unsafe_view_27,0
slice_274,0
slice_275,0
slice_276,0
_scaled_dot_product_flash_attention_for_cpu_13,-28965888
transpose_56,0
view_250,0
t_94,0
view_251,0
mm_52,11440128
view_252,0
add_84,22880256
_to_copy_57,0
pow_28,46577664
mean_27,9300
add_85,-22776
rsqrt_27,12996
mul_126,46577664
_to_copy_58,0
mul_127,23288832
t_95,0
view_253,0
mm_53,120938496
view_254,0
silu_13,60469248
t_96,0
view_255,0
mm_54,120938496
view_256,0
mul_128,60469248
t_97,0
view_257,0
mm_55,11440128
view_258,0
add_86,22880256
_to_copy_59,0
pow_29,46577664
mean_28,9300
add_87,-22776
rsqrt_28,12996
mul_129,46577664
_to_copy_60,0
mul_130,23288832
view_259,0
t_98,0
addmm_42,11440128
view_260,0
view_261,0
t_99,0
addmm_43,3268608
view_262,0
view_263,0
t_100,0
addmm_44,3268608
view_264,0
view_265,0
transpose_57,0
view_266,0
transpose_58,0
view_267,0
transpose_59,0
split_with_sizes_28,0
select_169,0
select_170,0
select_171,0
select_172,0
select_173,0
select_174,0
unsqueeze_68,0
split_with_sizes_29,0
select_175,0
select_176,0
select_177,0
select_178,0
select_179,0
select_180,0
unsqueeze_69,0
mul_131,22880256
slice_277,0
slice_278,0
neg_28,5720064
mul_132,22880256
add_88,11440128
mul_133,3268608
slice_279,0
slice_280,0
neg_29,817152
mul_134,3268608
add_89,1634304
slice_281,0
slice_282,0
unsqueeze_70,0
slice_283,0
slice_284,0
expand_36,0
clone_30,0
_unsafe_view_28,0
slice_285,0
slice_286,0
unsqueeze_71,0
slice_287,0
slice_288,0
expand_37,0
clone_31,0
_unsafe_view_29,0
slice_292,0
slice_293,0
slice_294,0
_scaled_dot_product_flash_attention_for_cpu_14,-28965888
transpose_60,0
view_268,0
t_101,0
view_269,0
mm_56,11440128
view_270,0
add_90,22880256
_to_copy_61,0
pow_30,46577664
mean_29,9300
add_91,-22776
rsqrt_29,12996
mul_135,46577664
_to_copy_62,0
mul_136,23288832
t_102,0
view_271,0
mm_57,120938496
view_272,0
silu_14,60469248
t_103,0
view_273,0
mm_58,120938496
view_274,0
mul_137,60469248
t_104,0
view_275,0
mm_59,11440128
view_276,0
add_92,22880256
_to_copy_63,0
pow_31,46577664
mean_30,9300
add_93,-22776
rsqrt_30,12996
mul_138,46577664
_to_copy_64,0
mul_139,23288832
view_277,0
t_105,0
addmm_45,11440128
view_278,0
view_279,0
t_106,0
addmm_46,3268608
view_280,0
view_281,0
t_107,0
addmm_47,3268608
view_282,0
view_283,0
transpose_61,0
view_284,0
transpose_62,0
view_285,0
transpose_63,0
split_with_sizes_30,0
select_181,0
select_182,0
select_183,0
select_184,0
select_185,0
select_186,0
unsqueeze_72,0
split_with_sizes_31,0
select_187,0
select_188,0
select_189,0
select_190,0
select_191,0
select_192,0
unsqueeze_73,0
mul_140,22880256
slice_295,0
slice_296,0
neg_30,5720064
mul_141,22880256
add_94,11440128
mul_142,3268608
slice_297,0
slice_298,0
neg_31,817152
mul_143,3268608
add_95,1634304
slice_299,0
slice_300,0
unsqueeze_74,0
slice_301,0
slice_302,0
expand_38,0
clone_32,0
_unsafe_view_30,0
slice_303,0
slice_304,0
unsqueeze_75,0
slice_305,0
slice_306,0
expand_39,0
clone_33,0
_unsafe_view_31,0
slice_310,0
slice_311,0
slice_312,0
_scaled_dot_product_flash_attention_for_cpu_15,-28965888
transpose_64,0
view_286,0
t_108,0
view_287,0
mm_60,11440128
view_288,0
add_96,22880256
_to_copy_65,0
pow_32,46577664
mean_31,9300
add_97,-22776
rsqrt_31,12996
mul_144,46577664
_to_copy_66,0
mul_145,23288832
t_109,0
view_289,0
mm_61,120938496
view_290,0
silu_15,60469248
t_110,0
view_291,0
mm_62,120938496
view_292,0
mul_146,60469248
t_111,0
view_293,0
mm_63,11440128
view_294,0
add_98,22880256
_to_copy_67,0
pow_33,46577664
mean_32,9300
add_99,-22776
rsqrt_32,12996
mul_147,46577664
_to_copy_68,0
mul_148,23288832
view_295,0
t_112,0
addmm_48,11440128
view_296,0
view_297,0
t_113,0
addmm_49,3268608
view_298,0
view_299,0
t_114,0
addmm_50,3268608
view_300,0
view_301,0
transpose_65,0
view_302,0
transpose_66,0
view_303,0
transpose_67,0
split_with_sizes_32,0
select_193,0
select_194,0
select_195,0
select_196,0
select_197,0
select_198,0
unsqueeze_76,0
