node_name,cpu-mem
unsqueeze_33,0
slice_62,0
_to_copy_57,0
expand_39,0
view_90,0
expand_40,0
view_91,0
bmm_15,608256
view_92,0
transpose_33,0
cos_5,0
mul_69,-8
sin_5,0
mul_70,-8
_to_copy_58,1344
_to_copy_59,1344
unsqueeze_34,0
unsqueeze_35,0
mul_71,77856768
slice_63,0
slice_64,0
neg_10,0
mul_72,77856768
add_37,0
mul_73,77856768
slice_65,0
slice_66,0
neg_11,0
mul_74,77856768
add_38,0
transpose_34,0
expand_41,0
view_93,0
expand_42,0
view_94,0
bmm_16,29810688
view_95,0
div_11,0
add_39,29810688
_to_copy_60,0
_softmax_5,59621376
_to_copy_61,0
clone_15,0
expand_43,0
view_96,0
expand_44,0
view_97,0
bmm_17,196608
view_98,0
transpose_35,0
view_99,0
t_21,0
view_100,0
mm_21,19464192
_unsafe_view_21,0
clone_16,0
add_40,0
_to_copy_62,0
pow_18,79073280
mean_11,18340
add_41,-8
rsqrt_11,0
mul_75,79073280
_to_copy_63,0
mul_76,39536640
t_22,0
view_101,0
mm_22,103809024
_unsafe_view_22,0
split_5,0
silu_5,51904512
mul_77,0
t_23,0
view_102,0
mm_23,19464192
_unsafe_view_23,0
clone_17,0
add_42,0
_to_copy_64,0
pow_19,79073280
mean_12,18340
add_43,-8
rsqrt_12,0
mul_78,79073280
_to_copy_65,0
mul_79,39536640
t_24,0
view_103,0
mm_24,58392576
_unsafe_view_24,0
slice_67,0
slice_68,0
slice_69,0
view_104,0
transpose_36,0
view_105,0
transpose_37,0
view_106,0
transpose_38,0
arange_7,0
_to_copy_66,0
div_12,-8
pow_20,-11552
mul_80,-8
reciprocal_6,0
mul_81,-8
unsqueeze_36,0
slice_70,0
unsqueeze_37,0
expand_45,0
slice_71,0
unsqueeze_38,0
slice_72,0
_to_copy_67,0
expand_46,0
view_107,0
expand_47,0
view_108,0
bmm_18,608256
view_109,0
transpose_39,0
cos_6,0
mul_82,-8
sin_6,0
mul_83,-8
_to_copy_68,1344
_to_copy_69,1344
unsqueeze_39,0
unsqueeze_40,0
mul_84,77856768
slice_73,0
slice_74,0
neg_12,0
mul_85,77856768
add_44,0
mul_86,77856768
slice_75,0
slice_76,0
neg_13,0
mul_87,77856768
add_45,0
transpose_40,0
expand_48,0
view_110,0
expand_49,0
view_111,0
bmm_19,29810688
view_112,0
div_13,0
add_46,29810688
_to_copy_70,0
_softmax_6,59621376
_to_copy_71,0
clone_18,0
expand_50,0
view_113,0
expand_51,0
view_114,0
bmm_20,196608
view_115,0
transpose_41,0
view_116,0
t_25,0
view_117,0
mm_25,19464192
_unsafe_view_25,0
clone_19,0
add_47,0
_to_copy_72,0
pow_21,79073280
mean_13,18340
add_48,-8
rsqrt_13,0
mul_88,79073280
_to_copy_73,0
mul_89,39536640
t_26,0
view_118,0
mm_26,103809024
_unsafe_view_26,0
split_6,0
silu_6,51904512
mul_90,0
t_27,0
view_119,0
mm_27,19464192
_unsafe_view_27,0
clone_20,0
add_49,0
_to_copy_74,0
pow_22,79073280
mean_14,18340
add_50,-8
rsqrt_14,0
mul_91,79073280
_to_copy_75,0
mul_92,39536640
t_28,0
view_120,0
mm_28,58392576
_unsafe_view_28,0
slice_77,0
slice_78,0
slice_79,0
view_121,0
transpose_42,0
view_122,0
transpose_43,0
view_123,0
transpose_44,0
arange_8,0
_to_copy_76,0
div_14,-8
pow_23,-11552
mul_93,-8
reciprocal_7,0
mul_94,-8
unsqueeze_41,0
slice_80,0
unsqueeze_42,0
expand_52,0
slice_81,0
unsqueeze_43,0
slice_82,0
_to_copy_77,0
expand_53,0
view_124,0
expand_54,0
view_125,0
bmm_21,608256
view_126,0
transpose_45,0
cos_7,0
mul_95,-8
sin_7,0
mul_96,-8
_to_copy_78,1344
_to_copy_79,1344
unsqueeze_44,0
unsqueeze_45,0
mul_97,77856768
slice_83,0
slice_84,0
neg_14,0
mul_98,77856768
add_51,0
mul_99,77856768
slice_85,0
slice_86,0
neg_15,0
mul_100,77856768
add_52,0
transpose_46,0
expand_55,0
view_127,0
expand_56,0
view_128,0
bmm_22,29810688
view_129,0
div_15,0
add_53,29810688
_to_copy_80,0
_softmax_7,59621376
_to_copy_81,0
clone_21,0
expand_57,0
view_130,0
expand_58,0
view_131,0
bmm_23,196608
view_132,0
transpose_47,0
view_133,0
t_29,0
view_134,0
mm_29,19464192
_unsafe_view_29,0
clone_22,0
add_54,0
_to_copy_82,0
pow_24,79073280
mean_15,18340
add_55,-8
rsqrt_15,0
mul_101,79073280
_to_copy_83,0
mul_102,39536640
t_30,0
view_135,0
mm_30,103809024
_unsafe_view_30,0
split_7,0
silu_7,51904512
mul_103,0
t_31,0
view_136,0
mm_31,19464192
_unsafe_view_31,0
clone_23,0
add_56,0
_to_copy_84,0
pow_25,79073280
mean_16,18340
add_57,-8
rsqrt_16,0
mul_104,79073280
_to_copy_85,0
mul_105,39536640
t_32,0
view_137,0
mm_32,58392576
_unsafe_view_32,0
slice_87,0
slice_88,0
slice_89,0
view_138,0
transpose_48,0
view_139,0
transpose_49,0
view_140,0
transpose_50,0
arange_9,0
_to_copy_86,0
div_16,-8
pow_26,-11552
mul_106,-8
reciprocal_8,0
mul_107,-8
unsqueeze_46,0
slice_90,0
unsqueeze_47,0
expand_59,0
slice_91,0
unsqueeze_48,0
slice_92,0
_to_copy_87,0
expand_60,0
view_141,0
expand_61,0
view_142,0
bmm_24,608256
view_143,0
transpose_51,0
cos_8,0
mul_108,-8
sin_8,0
mul_109,-8
_to_copy_88,1344
_to_copy_89,1344
unsqueeze_49,0
unsqueeze_50,0
mul_110,77856768
slice_93,0
slice_94,0
neg_16,0
mul_111,77856768
add_58,0
mul_112,77856768
slice_95,0
slice_96,0
neg_17,0
mul_113,77856768
add_59,0
transpose_52,0
expand_62,0
view_144,0
expand_63,0
view_145,0
bmm_25,29810688
view_146,0
div_17,0
add_60,29810688
_to_copy_90,0
_softmax_8,59621376
_to_copy_91,0
clone_24,0
expand_64,0
view_147,0
expand_65,0
view_148,0
bmm_26,196608
view_149,0
transpose_53,0
view_150,0
t_33,0
view_151,0
mm_33,19464192
_unsafe_view_33,0
clone_25,0
add_61,0
_to_copy_92,0
pow_27,79073280
mean_17,18340
add_62,-8
rsqrt_17,0
mul_114,79073280
_to_copy_93,0
mul_115,39536640
t_34,0
view_152,0
mm_34,103809024
_unsafe_view_34,0
split_8,0
silu_8,51904512
mul_116,0
t_35,0
view_153,0
mm_35,19464192
_unsafe_view_35,0
clone_26,0
add_63,0
_to_copy_94,0
pow_28,79073280
mean_18,18340
add_64,-8
rsqrt_18,0
mul_117,79073280
_to_copy_95,0
mul_118,39536640
t_36,0
view_154,0
mm_36,58392576
_unsafe_view_36,0
slice_97,0
slice_98,0
slice_99,0
view_155,0
transpose_54,0
view_156,0
transpose_55,0
view_157,0
transpose_56,0
arange_10,0
_to_copy_96,0
div_18,-8
pow_29,-11552
mul_119,-8
reciprocal_9,0
mul_120,-8
unsqueeze_51,0
slice_100,0
unsqueeze_52,0
expand_66,0
slice_101,0
unsqueeze_53,0
slice_102,0
_to_copy_97,0
expand_67,0
view_158,0
expand_68,0
view_159,0
bmm_27,608256
view_160,0
transpose_57,0
cos_9,0
mul_121,-8
sin_9,0
mul_122,-8
_to_copy_98,1344
_to_copy_99,1344
unsqueeze_54,0
unsqueeze_55,0
mul_123,77856768
slice_103,0
slice_104,0
neg_18,0
mul_124,77856768
add_65,0
mul_125,77856768
slice_105,0
slice_106,0
neg_19,0
mul_126,77856768
add_66,0
transpose_58,0
expand_69,0
view_161,0
expand_70,0
view_162,0
bmm_28,29810688
view_163,0
div_19,0
add_67,29810688
_to_copy_100,0
_softmax_9,59621376
_to_copy_101,0
clone_27,0
expand_71,0
view_164,0
expand_72,0
view_165,0
bmm_29,196608
view_166,0
transpose_59,0
view_167,0
t_37,0
view_168,0
mm_37,19464192
_unsafe_view_37,0
clone_28,0
add_68,0
_to_copy_102,0
pow_30,79073280
mean_19,18340
add_69,-8
rsqrt_19,0
mul_127,79073280
_to_copy_103,0
mul_128,39536640
t_38,0
view_169,0
mm_38,103809024
_unsafe_view_38,0
split_9,0
silu_9,51904512
mul_129,0
t_39,0
view_170,0
mm_39,19464192
_unsafe_view_39,0
clone_29,0
add_70,0
_to_copy_104,0
pow_31,79073280
mean_20,18340
add_71,-8
rsqrt_20,0
mul_130,79073280
_to_copy_105,0
mul_131,39536640
t_40,0
view_171,0
mm_40,58392576
_unsafe_view_40,0
slice_107,0
slice_108,0
slice_109,0
view_172,0
transpose_60,0
view_173,0
transpose_61,0
view_174,0
transpose_62,0
arange_11,0
_to_copy_106,0
div_20,-8
pow_32,-11552
mul_132,-8
reciprocal_10,0
mul_133,-8
unsqueeze_56,0
slice_110,0
unsqueeze_57,0
expand_73,0
slice_111,0
unsqueeze_58,0
slice_112,0
_to_copy_107,0
expand_74,0
view_175,0
expand_75,0
view_176,0
bmm_30,608256
view_177,0
transpose_63,0
cos_10,0
mul_134,-8
sin_10,0
mul_135,-8
_to_copy_108,1344
_to_copy_109,1344
unsqueeze_59,0
unsqueeze_60,0
mul_136,77856768
slice_113,0
slice_114,0
neg_20,0
mul_137,77856768
add_72,0
mul_138,77856768
slice_115,0
slice_116,0
neg_21,0
mul_139,77856768
add_73,0
transpose_64,0
expand_76,0
view_178,0
expand_77,0
view_179,0
bmm_31,29810688
view_180,0
div_21,0
add_74,29810688
_to_copy_110,0
_softmax_10,59621376
_to_copy_111,0
clone_30,0
expand_78,0
view_181,0
expand_79,0
view_182,0
bmm_32,196608
view_183,0
transpose_65,0
view_184,0
t_41,0
view_185,0
mm_41,19464192
_unsafe_view_41,0
clone_31,0
add_75,0
_to_copy_112,0
pow_33,79073280
mean_21,18340
add_76,-8
rsqrt_21,0
mul_140,79073280
_to_copy_113,0
mul_141,39536640
t_42,0
view_186,0
mm_42,103809024
_unsafe_view_42,0
split_10,0
silu_10,51904512
mul_142,0
t_43,0
view_187,0
mm_43,19464192
_unsafe_view_43,0
clone_32,0
add_77,0
_to_copy_114,0
pow_34,79073280
mean_22,18340
add_78,-8
rsqrt_22,0
mul_143,79073280
_to_copy_115,0
mul_144,39536640
t_44,0
view_188,0
mm_44,58392576
_unsafe_view_44,0
slice_117,0
slice_118,0
slice_119,0
view_189,0
transpose_66,0
view_190,0
transpose_67,0
view_191,0
transpose_68,0
arange_12,0
_to_copy_116,0
div_22,-8
pow_35,-11552
mul_145,-8
reciprocal_11,0
mul_146,-8
unsqueeze_61,0
slice_120,0
unsqueeze_62,0
expand_80,0
slice_121,0
unsqueeze_63,0
slice_122,0
_to_copy_117,0
expand_81,0
view_192,0
expand_82,0
view_193,0
bmm_33,608256
view_194,0
transpose_69,0
cos_11,0
mul_147,-8
sin_11,0
mul_148,-8
_to_copy_118,1344
_to_copy_119,1344
unsqueeze_64,0
unsqueeze_65,0
mul_149,77856768
slice_123,0
slice_124,0
neg_22,0
mul_150,77856768
add_79,0
mul_151,77856768
slice_125,0
slice_126,0
neg_23,0
mul_152,77856768
add_80,0
transpose_70,0
expand_83,0
view_195,0
expand_84,0
view_196,0
bmm_34,29810688
view_197,0
div_23,0
add_81,29810688
_to_copy_120,0
_softmax_11,59621376
_to_copy_121,0
clone_33,0
expand_85,0
view_198,0
expand_86,0
view_199,0
bmm_35,196608
view_200,0
transpose_71,0
view_201,0
t_45,0
view_202,0
mm_45,19464192
_unsafe_view_45,0
clone_34,0
add_82,0
_to_copy_122,0
pow_36,79073280
mean_23,18340
add_83,-8
rsqrt_23,0
mul_153,79073280
_to_copy_123,0
mul_154,39536640
t_46,0
view_203,0
mm_46,103809024
_unsafe_view_46,0
split_11,0
silu_11,51904512
mul_155,0
t_47,0
view_204,0
mm_47,19464192
_unsafe_view_47,0
clone_35,0
add_84,0
_to_copy_124,0
pow_37,79073280
mean_24,18340
add_85,-8
rsqrt_24,0
mul_156,79073280
_to_copy_125,0
mul_157,39536640
t_48,0
view_205,0
mm_48,58392576
_unsafe_view_48,0
slice_127,0
slice_128,0
slice_129,0
view_206,0
transpose_72,0
view_207,0
transpose_73,0
view_208,0
transpose_74,0
arange_13,0
_to_copy_126,0
div_24,-8
pow_38,-11552
mul_158,-8
reciprocal_12,0
mul_159,-8
unsqueeze_66,0
slice_130,0
unsqueeze_67,0
expand_87,0
slice_131,0
unsqueeze_68,0
slice_132,0
_to_copy_127,0
expand_88,0
view_209,0
expand_89,0
view_210,0
bmm_36,608256
view_211,0
transpose_75,0
cos_12,0
mul_160,-8
sin_12,0
mul_161,-8
_to_copy_128,1344
_to_copy_129,1344
unsqueeze_69,0
unsqueeze_70,0
mul_162,77856768
slice_133,0
slice_134,0
neg_24,0
mul_163,77856768
add_86,0
mul_164,77856768
slice_135,0
slice_136,0
neg_25,0
mul_165,77856768
add_87,0
transpose_76,0
expand_90,0
view_212,0
expand_91,0
view_213,0
bmm_37,29810688
view_214,0
div_25,0
add_88,29810688
_to_copy_130,0
_softmax_12,59621376
_to_copy_131,0
clone_36,0
expand_92,0
view_215,0
expand_93,0
view_216,0
bmm_38,196608
view_217,0
transpose_77,0
view_218,0
t_49,0
view_219,0
mm_49,19464192
_unsafe_view_49,0
clone_37,0
add_89,0
_to_copy_132,0
pow_39,79073280
mean_25,18340
add_90,-8
rsqrt_25,0
mul_166,79073280
_to_copy_133,0
mul_167,39536640
t_50,0
view_220,0
mm_50,103809024
_unsafe_view_50,0
split_12,0
silu_12,51904512
mul_168,0
t_51,0
view_221,0
mm_51,19464192
_unsafe_view_51,0
clone_38,0
add_91,0
_to_copy_134,0
pow_40,79073280
mean_26,18340
add_92,-8
rsqrt_26,0
mul_169,79073280
_to_copy_135,0
mul_170,39536640
t_52,0
view_222,0
mm_52,58392576
_unsafe_view_52,0
slice_137,0
slice_138,0
slice_139,0
view_223,0
transpose_78,0
view_224,0
transpose_79,0
view_225,0
transpose_80,0
arange_14,0
_to_copy_136,0
div_26,-8
pow_41,-11552
mul_171,-8
reciprocal_13,0
mul_172,-8
unsqueeze_71,0
slice_140,0
unsqueeze_72,0
expand_94,0
slice_141,0
unsqueeze_73,0
slice_142,0
_to_copy_137,0
expand_95,0
view_226,0
expand_96,0
view_227,0
bmm_39,608256
view_228,0
transpose_81,0
cos_13,0
mul_173,-8
sin_13,0
mul_174,-8
_to_copy_138,1344
_to_copy_139,1344
unsqueeze_74,0
unsqueeze_75,0
mul_175,77856768
slice_143,0
slice_144,0
neg_26,0
mul_176,77856768
add_93,0
mul_177,77856768
slice_145,0
slice_146,0
neg_27,0
mul_178,77856768
add_94,0
transpose_82,0
expand_97,0
view_229,0
expand_98,0
view_230,0
bmm_40,29810688
view_231,0
div_27,0
add_95,29810688
_to_copy_140,0
_softmax_13,59621376
_to_copy_141,0
clone_39,0
expand_99,0
view_232,0
expand_100,0
view_233,0
bmm_41,196608
view_234,0
transpose_83,0
view_235,0
t_53,0
view_236,0
mm_53,19464192
_unsafe_view_53,0
clone_40,0
add_96,0
_to_copy_142,0
pow_42,79073280
mean_27,18340
add_97,-8
rsqrt_27,0
mul_179,79073280
_to_copy_143,0
mul_180,39536640
t_54,0
view_237,0
mm_54,103809024
_unsafe_view_54,0
split_13,0
silu_13,51904512
mul_181,0
t_55,0
view_238,0
mm_55,19464192
_unsafe_view_55,0
clone_41,0
add_98,0
_to_copy_144,0
pow_43,79073280
mean_28,18340
add_99,-8
rsqrt_28,0
mul_182,79073280
_to_copy_145,0
mul_183,39536640
t_56,0
view_239,0
mm_56,58392576
_unsafe_view_56,0
slice_147,0
slice_148,0
slice_149,0
view_240,0
transpose_84,0
view_241,0
transpose_85,0
view_242,0
transpose_86,0
arange_15,0
_to_copy_146,0
div_28,-8
pow_44,-11552
mul_184,-8
reciprocal_14,0
mul_185,-8
unsqueeze_76,0
slice_150,0
unsqueeze_77,0
expand_101,0
slice_151,0
unsqueeze_78,0
slice_152,0
_to_copy_147,0
expand_102,0
view_243,0
expand_103,0
view_244,0
bmm_42,608256
view_245,0
transpose_87,0
cos_14,0
mul_186,-8
sin_14,0
mul_187,-8
_to_copy_148,1344
_to_copy_149,1344
unsqueeze_79,0
unsqueeze_80,0
mul_188,77856768
slice_153,0
slice_154,0
neg_28,0
mul_189,77856768
add_100,0
mul_190,77856768
slice_155,0
slice_156,0
neg_29,0
mul_191,77856768
add_101,0
transpose_88,0
expand_104,0
view_246,0
expand_105,0
view_247,0
bmm_43,29810688
view_248,0
div_29,0
add_102,29810688
_to_copy_150,0
_softmax_14,59621376
_to_copy_151,0
clone_42,0
expand_106,0
view_249,0
expand_107,0
view_250,0
bmm_44,196608
view_251,0
transpose_89,0
view_252,0
t_57,0
view_253,0
mm_57,19464192
_unsafe_view_57,0
clone_43,0
add_103,0
_to_copy_152,0
pow_45,79073280
mean_29,18340
add_104,-8
rsqrt_29,0
mul_192,79073280
_to_copy_153,0
mul_193,39536640
t_58,0
view_254,0
mm_58,103809024
_unsafe_view_58,0
split_14,0
silu_14,51904512
mul_194,0
t_59,0
view_255,0
mm_59,19464192
_unsafe_view_59,0
clone_44,0
add_105,0
_to_copy_154,0
pow_46,79073280
mean_30,18340
add_106,-8
rsqrt_30,0
mul_195,79073280
_to_copy_155,0
mul_196,39536640
t_60,0
view_256,0
mm_60,58392576
_unsafe_view_60,0
slice_157,0
slice_158,0
slice_159,0
view_257,0
transpose_90,0
view_258,0
transpose_91,0
view_259,0
transpose_92,0
arange_16,0
_to_copy_156,0
div_30,-8
pow_47,-11552
mul_197,-8
reciprocal_15,0
mul_198,-8
unsqueeze_81,0
slice_160,0
unsqueeze_82,0
expand_108,0
slice_161,0
unsqueeze_83,0
slice_162,0
_to_copy_157,0
expand_109,0
view_260,0
expand_110,0
view_261,0
bmm_45,608256
view_262,0
transpose_93,0
cos_15,0
mul_199,-8
sin_15,0
mul_200,-8
_to_copy_158,1344
_to_copy_159,1344
unsqueeze_84,0
unsqueeze_85,0
mul_201,77856768
slice_163,0
slice_164,0
neg_30,0
mul_202,77856768
add_107,0
mul_203,77856768
slice_165,0
slice_166,0
neg_31,0
