node_name,cpu-mem
view_333,0
gelu_19,790364160000
view_334,0
t_119,0
addmm_39,197591040000
view_335,0
add_42,395182080000
native_layer_norm_41,501696
t_120,0
view_336,0
mm_80,790364160000
view_337,0
t_121,0
view_338,0
mm_81,790364160000
view_339,0
t_122,0
view_340,0
mm_82,790364160000
view_341,0
view_342,0
view_343,0
view_344,0
transpose_82,0
transpose_83,0
transpose_84,0
_scaled_dot_product_flash_attention_for_cpu_20,-1002549805056
transpose_85,0
view_345,0
t_123,0
view_346,0
mm_83,790364160000
view_347,0
add_43,395182080000
native_layer_norm_42,501696
view_348,0
t_124,0
addmm_40,790364160000
view_349,0
gelu_20,790364160000
view_350,0
t_125,0
addmm_41,197591040000
view_351,0
add_44,395182080000
native_layer_norm_43,501696
t_126,0
view_352,0
mm_84,790364160000
view_353,0
t_127,0
view_354,0
mm_85,790364160000
view_355,0
t_128,0
view_356,0
mm_86,790364160000
view_357,0
view_358,0
view_359,0
view_360,0
transpose_86,0
transpose_87,0
transpose_88,0
_scaled_dot_product_flash_attention_for_cpu_21,-1002549805056
transpose_89,0
view_361,0
t_129,0
view_362,0
mm_87,790364160000
view_363,0
add_45,395182080000
native_layer_norm_44,501696
view_364,0
t_130,0
addmm_42,790364160000
view_365,0
gelu_21,790364160000
view_366,0
t_131,0
addmm_43,197591040000
view_367,0
add_46,395182080000
native_layer_norm_45,501696
t_132,0
view_368,0
mm_88,790364160000
view_369,0
t_133,0
view_370,0
mm_89,790364160000
view_371,0
t_134,0
view_372,0
mm_90,790364160000
view_373,0
view_374,0
view_375,0
view_376,0
transpose_90,0
transpose_91,0
transpose_92,0
_scaled_dot_product_flash_attention_for_cpu_22,-1002549805056
transpose_93,0
view_377,0
t_135,0
view_378,0
mm_91,790364160000
view_379,0
add_47,395182080000
native_layer_norm_46,501696
view_380,0
t_136,0
addmm_44,790364160000
view_381,0
gelu_22,790364160000
view_382,0
t_137,0
addmm_45,197591040000
view_383,0
add_48,395182080000
native_layer_norm_47,501696
t_138,0
view_384,0
mm_92,790364160000
view_385,0
t_139,0
view_386,0
mm_93,790364160000
view_387,0
t_140,0
view_388,0
mm_94,790364160000
view_389,0
view_390,0
view_391,0
view_392,0
transpose_94,0
transpose_95,0
transpose_96,0
_scaled_dot_product_flash_attention_for_cpu_23,-1002549805056
transpose_97,0
view_393,0
t_141,0
view_394,0
mm_95,790364160000
view_395,0
add_49,395182080000
native_layer_norm_48,501696
view_396,0
t_142,0
addmm_46,790364160000
view_397,0
gelu_23,790364160000
view_398,0
t_143,0
addmm_47,197591040000
view_399,0
add_50,395182080000
native_layer_norm_49,501696
t_144,0
view_400,0
mm_96,790364160000
view_401,0
t_145,0
view_402,0
mm_97,790364160000
view_403,0
t_146,0
view_404,0
mm_98,790364160000
view_405,0
view_406,0
view_407,0
view_408,0
transpose_98,0
transpose_99,0
transpose_100,0
_scaled_dot_product_flash_attention_for_cpu_24,-1002549805056
transpose_101,0
view_409,0
t_147,0
view_410,0
mm_99,790364160000
view_411,0
add_51,395182080000
native_layer_norm_50,501696
view_412,0
t_148,0
addmm_48,790364160000
view_413,0
gelu_24,790364160000
view_414,0
t_149,0
addmm_49,197591040000
view_415,0
add_52,395182080000
native_layer_norm_51,501696
t_150,0
view_416,0
mm_100,790364160000
view_417,0
t_151,0
view_418,0
mm_101,790364160000
view_419,0
t_152,0
view_420,0
mm_102,790364160000
view_421,0
view_422,0
view_423,0
view_424,0
transpose_102,0
transpose_103,0
transpose_104,0
_scaled_dot_product_flash_attention_for_cpu_25,-1002549805056
transpose_105,0
view_425,0
t_153,0
view_426,0
mm_103,790364160000
view_427,0
add_53,395182080000
native_layer_norm_52,501696
view_428,0
t_154,0
addmm_50,790364160000
view_429,0
gelu_25,790364160000
view_430,0
t_155,0
addmm_51,197591040000
view_431,0
add_54,395182080000
native_layer_norm_53,501696
t_156,0
view_432,0
mm_104,790364160000
view_433,0
t_157,0
view_434,0
mm_105,790364160000
view_435,0
t_158,0
view_436,0
mm_106,790364160000
view_437,0
view_438,0
view_439,0
view_440,0
transpose_106,0
transpose_107,0
transpose_108,0
_scaled_dot_product_flash_attention_for_cpu_26,-1002549805056
transpose_109,0
view_441,0
t_159,0
view_442,0
mm_107,790364160000
view_443,0
add_55,395182080000
native_layer_norm_54,501696
view_444,0
t_160,0
addmm_52,790364160000
view_445,0
gelu_26,790364160000
view_446,0
t_161,0
addmm_53,197591040000
view_447,0
add_56,395182080000
native_layer_norm_55,501696
t_162,0
view_448,0
mm_108,790364160000
view_449,0
t_163,0
view_450,0
mm_109,790364160000
view_451,0
t_164,0
view_452,0
mm_110,790364160000
view_453,0
view_454,0
view_455,0
view_456,0
transpose_110,0
transpose_111,0
transpose_112,0
_scaled_dot_product_flash_attention_for_cpu_27,-1002549805056
transpose_113,0
view_457,0
t_165,0
view_458,0
mm_111,790364160000
view_459,0
add_57,395182080000
native_layer_norm_56,501696
view_460,0
t_166,0
addmm_54,790364160000
view_461,0
gelu_27,790364160000
view_462,0
t_167,0
addmm_55,197591040000
view_463,0
add_58,395182080000
native_layer_norm_57,501696
t_168,0
view_464,0
mm_112,790364160000
view_465,0
t_169,0
view_466,0
mm_113,790364160000
view_467,0
t_170,0
view_468,0
mm_114,790364160000
view_469,0
view_470,0
view_471,0
view_472,0
transpose_114,0
transpose_115,0
transpose_116,0
_scaled_dot_product_flash_attention_for_cpu_28,-1002549805056
transpose_117,0
view_473,0
t_171,0
view_474,0
mm_115,790364160000
view_475,0
add_59,395182080000
native_layer_norm_58,501696
view_476,0
t_172,0
addmm_56,790364160000
view_477,0
gelu_28,790364160000
view_478,0
t_173,0
addmm_57,197591040000
view_479,0
add_60,395182080000
native_layer_norm_59,501696
t_174,0
view_480,0
mm_116,790364160000
view_481,0
t_175,0
view_482,0
mm_117,790364160000
view_483,0
t_176,0
view_484,0
mm_118,790364160000
view_485,0
view_486,0
view_487,0
view_488,0
transpose_118,0
transpose_119,0
transpose_120,0
_scaled_dot_product_flash_attention_for_cpu_29,-1002549805056
transpose_121,0
view_489,0
t_177,0
view_490,0
mm_119,790364160000
view_491,0
add_61,395182080000
native_layer_norm_60,501696
view_492,0
t_178,0
addmm_58,790364160000
view_493,0
gelu_29,790364160000
view_494,0
t_179,0
addmm_59,197591040000
view_495,0
add_62,395182080000
native_layer_norm_61,501696
t_180,0
view_496,0
mm_120,790364160000
view_497,0
t_181,0
view_498,0
mm_121,790364160000
view_499,0
t_182,0
view_500,0
mm_122,790364160000
view_501,0
view_502,0
view_503,0
view_504,0
transpose_122,0
transpose_123,0
transpose_124,0
_scaled_dot_product_flash_attention_for_cpu_30,-1002549805056
transpose_125,0
view_505,0
t_183,0
view_506,0
mm_123,790364160000
view_507,0
add_63,395182080000
native_layer_norm_62,501696
view_508,0
t_184,0
addmm_60,790364160000
view_509,0
gelu_30,790364160000
view_510,0
t_185,0
addmm_61,197591040000
view_511,0
add_64,395182080000
native_layer_norm_63,501696
t_186,0
view_512,0
mm_124,790364160000
view_513,0
t_187,0
view_514,0
mm_125,790364160000
view_515,0
t_188,0
view_516,0
mm_126,790364160000
view_517,0
view_518,0
view_519,0
view_520,0
transpose_126,0
transpose_127,0
transpose_128,0
_scaled_dot_product_flash_attention_for_cpu_31,-1002549805056
transpose_129,0
view_521,0
t_189,0
view_522,0
mm_127,790364160000
view_523,0
add_65,395182080000
native_layer_norm_64,501696
view_524,0
t_190,0
addmm_62,790364160000
view_525,0
gelu_31,790364160000
view_526,0
t_191,0
addmm_63,197591040000
view_527,0
add_66,395182080000
native_layer_norm_65,501696
view_528,0
embedding_2,0
view_529,0
tanh_3,21600
mul_4,6144000
add_67,4939776000
view_530,0
native_layer_norm_66,501696
t_192,0
view_531,0
mm_128,790364160000
view_532,0
t_193,0
view_533,0
mm_129,790364160000
view_534,0
t_194,0
view_535,0
mm_130,790364160000
view_536,0
view_537,0
view_538,0
view_539,0
transpose_130,0
transpose_131,0
transpose_132,0
_scaled_dot_product_flash_attention_for_cpu_32,-1002549805056
transpose_133,0
view_540,0
t_195,0
view_541,0
mm_131,790364160000
view_542,0
tanh_4,21600
mul_5,79036416000
add_68,395182080000
native_layer_norm_67,501696
view_543,0
t_196,0
addmm_64,790364160000
view_544,0
gelu_32,790364160000
view_545,0
t_197,0
addmm_65,197591040000
view_546,0
tanh_5,21600
mul_6,79036416000
add_69,395182080000
native_layer_norm_68,501696
t_198,0
view_547,0
mm_132,790364160000
view_548,0
t_199,0
view_549,0
mm_133,790364160000
view_550,0
t_200,0
view_551,0
mm_134,790364160000
view_552,0
view_553,0
view_554,0
view_555,0
transpose_134,0
transpose_135,0
transpose_136,0
_scaled_dot_product_flash_attention_for_cpu_33,-1002549805056
transpose_137,0
view_556,0
t_201,0
view_557,0
mm_135,790364160000
view_558,0
tanh_6,21600
mul_7,79036416000
add_70,395182080000
native_layer_norm_69,501696
view_559,0
t_202,0
addmm_66,790364160000
view_560,0
gelu_33,790364160000
view_561,0
t_203,0
addmm_67,197591040000
view_562,0
tanh_7,21600
mul_8,79036416000
add_71,395182080000
native_layer_norm_70,501696
t_204,0
view_563,0
mm_136,790364160000
view_564,0
t_205,0
view_565,0
mm_137,790364160000
view_566,0
t_206,0
view_567,0
mm_138,790364160000
view_568,0
view_569,0
view_570,0
view_571,0
transpose_138,0
transpose_139,0
transpose_140,0
_scaled_dot_product_flash_attention_for_cpu_34,-1002549805056
transpose_141,0
view_572,0
t_207,0
view_573,0
mm_139,790364160000
view_574,0
tanh_8,21600
mul_9,79036416000
add_72,395182080000
native_layer_norm_71,501696
view_575,0
t_208,0
addmm_68,790364160000
view_576,0
gelu_34,790364160000
view_577,0
t_209,0
addmm_69,197591040000
view_578,0
tanh_9,21600
mul_10,79036416000
add_73,395182080000
native_layer_norm_72,501696
t_210,0
view_579,0
mm_140,790364160000
view_580,0
t_211,0
view_581,0
mm_141,790364160000
view_582,0
t_212,0
view_583,0
mm_142,790364160000
view_584,0
view_585,0
view_586,0
view_587,0
transpose_142,0
transpose_143,0
transpose_144,0
_scaled_dot_product_flash_attention_for_cpu_35,-1002549805056
transpose_145,0
view_588,0
t_213,0
view_589,0
mm_143,790364160000
view_590,0
tanh_10,21600
mul_11,79036416000
add_74,395182080000
native_layer_norm_73,501696
view_591,0
t_214,0
addmm_70,790364160000
view_592,0
gelu_35,790364160000
view_593,0
t_215,0
addmm_71,197591040000
view_594,0
tanh_11,21600
mul_12,79036416000
add_75,395182080000
native_layer_norm_74,501696
t_216,0
view_595,0
mm_144,790364160000
view_596,0
t_217,0
view_597,0
mm_145,790364160000
view_598,0
t_218,0
view_599,0
mm_146,790364160000
view_600,0
view_601,0
view_602,0
view_603,0
transpose_146,0
transpose_147,0
transpose_148,0
_scaled_dot_product_flash_attention_for_cpu_36,-1002549805056
transpose_149,0
view_604,0
t_219,0
view_605,0
mm_147,790364160000
view_606,0
tanh_12,21600
mul_13,79036416000
add_76,395182080000
native_layer_norm_75,501696
view_607,0
t_220,0
addmm_72,790364160000
view_608,0
gelu_36,790364160000
view_609,0
t_221,0
addmm_73,197591040000
view_610,0
tanh_13,21600
mul_14,79036416000
add_77,395182080000
native_layer_norm_76,501696
t_222,0
view_611,0
mm_148,790364160000
view_612,0
t_223,0
view_613,0
mm_149,790364160000
view_614,0
t_224,0
view_615,0
mm_150,790364160000
view_616,0
view_617,0
view_618,0
view_619,0
transpose_150,0
transpose_151,0
transpose_152,0
_scaled_dot_product_flash_attention_for_cpu_37,-1002549805056
transpose_153,0
view_620,0
t_225,0
view_621,0
mm_151,790364160000
view_622,0
tanh_14,21600
mul_15,79036416000
add_78,395182080000
native_layer_norm_77,501696
view_623,0
t_226,0
addmm_74,790364160000
view_624,0
gelu_37,790364160000
view_625,0
t_227,0
addmm_75,197591040000
view_626,0
tanh_15,21600
mul_16,79036416000
add_79,395182080000
native_layer_norm_78,501696
t_228,0
view_627,0
mm_152,790364160000
view_628,0
t_229,0
view_629,0
mm_153,790364160000
view_630,0
t_230,0
view_631,0
mm_154,790364160000
view_632,0
view_633,0
view_634,0
view_635,0
transpose_154,0
transpose_155,0
transpose_156,0
_scaled_dot_product_flash_attention_for_cpu_38,-1002549805056
transpose_157,0
view_636,0
t_231,0
view_637,0
mm_155,790364160000
view_638,0
tanh_16,21600
mul_17,79036416000
add_80,395182080000
native_layer_norm_79,501696
view_639,0
t_232,0
addmm_76,790364160000
view_640,0
gelu_38,790364160000
view_641,0
t_233,0
addmm_77,197591040000
view_642,0
tanh_17,21600
mul_18,79036416000
add_81,395182080000
native_layer_norm_80,501696
t_234,0
view_643,0
mm_156,790364160000
view_644,0
t_235,0
view_645,0
mm_157,790364160000
view_646,0
t_236,0
view_647,0
mm_158,790364160000
view_648,0
view_649,0
view_650,0
view_651,0
transpose_158,0
transpose_159,0
transpose_160,0
_scaled_dot_product_flash_attention_for_cpu_39,-1002549805056
transpose_161,0
view_652,0
t_237,0
view_653,0
mm_159,790364160000
view_654,0
tanh_18,21600
mul_19,79036416000
add_82,395182080000
native_layer_norm_81,501696
view_655,0
t_238,0
addmm_78,790364160000
view_656,0
gelu_39,790364160000
view_657,0
t_239,0
addmm_79,197591040000
view_658,0
tanh_19,21600
mul_20,79036416000
add_83,395182080000
view_659,0
slice_9,0
slice_10,0
slice_11,0
view_660,0
view_661,0
slice_12,0
slice_13,0
slice_14,0
view_662,0
view_663,0
t_240,0
addmm_80,15738470400
view_664,0
view_665,0
unsqueeze_10,0
slice_41,0
unsqueeze_11,0
expand_6,0
expand_7,0
view_669,0
t_241,0
t_242,0
t_243,0
t_244,0
t_245,0
t_246,0
t_247,0
t_248,0
t_249,0
t_250,0
t_251,0
t_252,0
t_253,0
t_254,0
t_255,0
t_256,0
t_257,0
t_258,0
t_259,0
t_260,0
t_261,0
t_262,0
t_263,0
view_729,0
mm_182,62953881600
view_730,0
t_264,0
view_731,0
mm_183,62953881600
view_732,0
view_733,0
transpose_176,0
view_734,0
transpose_177,0
slice_98,0
slice_99,0
unsqueeze_25,0
slice_100,0
slice_101,0
expand_15,0
clone_8,0
_unsafe_view_6,0
slice_102,0
slice_103,0
unsqueeze_26,0
slice_104,0
slice_105,0
expand_16,0
clone_9,0
_unsafe_view_7,0
_to_copy_24,0
pow_9,251815526400
mean_8,1967305688
add_1198,1967280008
rsqrt_8,1967308800
mul_1273,251815526400
_to_copy_25,0
mul_1274,125907763200
t_265,0
tanh_20,21600
t_266,0
t_267,0
t_268,0
tanh_21,21600
t_269,0
t_270,0
t_271,0
t_272,0
t_273,0
t_274,0
t_275,0
t_276,0
t_277,0
t_278,0
t_279,0
t_280,0
t_281,0
t_282,0
t_283,0
t_284,0
t_285,0
t_286,0
t_287,0
t_288,0
t_289,0
t_290,0
